repo_url,n_stars,n_issues,n_pulls,n_commits,n_forks,checkstyle_url,workflows
https://github.com/matomo-org/matomo-java-tracker,70,2,0,616,52,https://github.com/matomo-org/matomo-java-tracker/blob/main/checkstyle.xml,"{'total_count': 6, 'workflows': [{'id': 72213264, 'node_id': 'W_kwDOAlvuos4ETeMQ', 'name': 'Java CI with Maven', 'path': '.github/workflows/build.yml', 'state': 'active', 'created_at': '2023-10-10T20:48:26.000+02:00', 'updated_at': '2023-10-10T20:48:26.000+02:00', 'url': 'https://api.github.com/repos/matomo-org/matomo-java-tracker/actions/workflows/72213264', 'html_url': 'https://github.com/matomo-org/matomo-java-tracker/blob/main/.github/workflows/build.yml', 'badge_url': 'https://github.com/matomo-org/matomo-java-tracker/workflows/Java%20CI%20with%20Maven/badge.svg'}, {'id': 72213265, 'node_id': 'W_kwDOAlvuos4ETeMR', 'name': 'CodeQL', 'path': '.github/workflows/codeql-analysis.yml', 'state': 'active', 'created_at': '2023-10-10T20:48:26.000+02:00', 'updated_at': '2023-10-10T20:48:26.000+02:00', 'url': 'https://api.github.com/repos/matomo-org/matomo-java-tracker/actions/workflows/72213265', 'html_url': 'https://github.com/matomo-org/matomo-java-tracker/blob/main/.github/workflows/codeql-analysis.yml', 'badge_url': 'https://github.com/matomo-org/matomo-java-tracker/workflows/CodeQL/badge.svg'}, {'id': 75936965, 'node_id': 'W_kwDOAlvuos4EhrTF', 'name': 'Deploy GitHub Pages', 'path': '.github/workflows/gh-pages.yml', 'state': 'active', 'created_at': '2023-11-13T11:23:32.000+01:00', 'updated_at': '2023-11-16T18:32:59.000+01:00', 'url': 'https://api.github.com/repos/matomo-org/matomo-java-tracker/actions/workflows/75936965', 'html_url': 'https://github.com/matomo-org/matomo-java-tracker/blob/main/.github/workflows/gh-pages.yml', 'badge_url': 'https://github.com/matomo-org/matomo-java-tracker/workflows/Deploy%20GitHub%20Pages/badge.svg'}, {'id': 72213267, 'node_id': 'W_kwDOAlvuos4ETeMT', 'name': 'Release with Maven', 'path': '.github/workflows/release.yml', 'state': 'active', 'created_at': '2023-10-10T20:48:27.000+02:00', 'updated_at': '2023-10-10T20:48:27.000+02:00', 'url': 'https://api.github.com/repos/matomo-org/matomo-java-tracker/actions/workflows/72213267', 'html_url': 'https://github.com/matomo-org/matomo-java-tracker/blob/main/.github/workflows/release.yml', 'badge_url': 'https://github.com/matomo-org/matomo-java-tracker/workflows/Release%20with%20Maven/badge.svg'}, {'id': 107385458, 'node_id': 'W_kwDOAlvuos4GZpJy', 'name': 'Dependabot Updates', 'path': 'dynamic/dependabot/dependabot-updates', 'state': 'active', 'created_at': '2024-07-15T23:02:50.000+02:00', 'updated_at': '2024-07-15T23:02:50.000+02:00', 'url': 'https://api.github.com/repos/matomo-org/matomo-java-tracker/actions/workflows/107385458', 'html_url': 'https://github.com/matomo-org/matomo-java-tracker/actions/workflows/dependabot/dependabot-updates', 'badge_url': 'https://github.com/matomo-org/matomo-java-tracker/actions/workflows/dependabot/dependabot-updates/badge.svg'}, {'id': 74805669, 'node_id': 'W_kwDOAlvuos4EdXGl', 'name': 'pages-build-deployment', 'path': 'dynamic/pages/pages-build-deployment', 'state': 'active', 'created_at': '2023-11-02T22:48:59.000+01:00', 'updated_at': '2023-11-02T22:48:59.000+01:00', 'url': 'https://api.github.com/repos/matomo-org/matomo-java-tracker/actions/workflows/74805669', 'html_url': 'https://github.com/matomo-org/matomo-java-tracker/actions/workflows/pages/pages-build-deployment', 'badge_url': 'https://github.com/matomo-org/matomo-java-tracker/actions/workflows/pages/pages-build-deployment/badge.svg'}]}"
https://github.com/square/pagerduty-incidents,70,10,7,50,29,https://github.com/square/pagerduty-incidents/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/Pante/chimera,70,12,10,1920,7,https://github.com/Pante/chimera/blob/master/checkstyle.xml,"{'total_count': 3, 'workflows': [{'id': 8412885, 'node_id': 'MDg6V29ya2Zsb3c4NDEyODg1', 'name': 'Chimera CI/CD', 'path': '.github/workflows/nightly.yml', 'state': 'active', 'created_at': '2021-04-22T16:39:32.000+02:00', 'updated_at': '2021-07-04T11:51:37.000+02:00', 'url': 'https://api.github.com/repos/Pante/chimera/actions/workflows/8412885', 'html_url': 'https://github.com/Pante/chimera/blob/master/.github/workflows/nightly.yml', 'badge_url': 'https://github.com/Pante/chimera/workflows/Chimera%20CI/CD/badge.svg'}, {'id': 15004543, 'node_id': 'W_kwDOBBvgVs4A5PN_', 'name': 'Chimera CI/CD', 'path': '.github/workflows/release.yml', 'state': 'active', 'created_at': '2021-11-07T13:20:43.000+01:00', 'updated_at': '2021-11-07T13:20:43.000+01:00', 'url': 'https://api.github.com/repos/Pante/chimera/actions/workflows/15004543', 'html_url': 'https://github.com/Pante/chimera/blob/master/.github/workflows/release.yml', 'badge_url': 'https://github.com/Pante/chimera/workflows/Chimera%20CI/CD/badge.svg'}, {'id': 50941344, 'node_id': 'W_kwDOBBvgVs4DCU2g', 'name': 'Chimera CI/CD', 'path': '.github/workflows/pr.yml', 'state': 'active', 'created_at': '2023-03-12T09:39:00.000+01:00', 'updated_at': '2023-03-12T09:39:00.000+01:00', 'url': 'https://api.github.com/repos/Pante/chimera/actions/workflows/50941344', 'html_url': 'https://github.com/Pante/chimera/blob/master/.github/workflows/pr.yml', 'badge_url': 'https://github.com/Pante/chimera/workflows/Chimera%20CI/CD/badge.svg'}]}"
https://github.com/spotify/bigtable-autoscaler,68,17,9,421,23,https://github.com/spotify/bigtable-autoscaler/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/theborakompanioni/bitcoin-spring-boot-starter,68,5,3,1057,16,https://github.com/theborakompanioni/bitcoin-spring-boot-starter/blob/devel/checkstyle.xml,"{'total_count': 3, 'workflows': [{'id': 10904232, 'node_id': 'MDg6V29ya2Zsb3cxMDkwNDIzMg==', 'name': 'Build', 'path': '.github/workflows/build.yml', 'state': 'active', 'created_at': '2021-06-30T23:43:17.000+02:00', 'updated_at': '2021-07-08T16:29:33.000+02:00', 'url': 'https://api.github.com/repos/theborakompanioni/bitcoin-spring-boot-starter/actions/workflows/10904232', 'html_url': 'https://github.com/theborakompanioni/bitcoin-spring-boot-starter/blob/devel/.github/workflows/build.yml', 'badge_url': 'https://github.com/theborakompanioni/bitcoin-spring-boot-starter/workflows/Build/badge.svg'}, {'id': 11122082, 'node_id': 'MDg6V29ya2Zsb3cxMTEyMjA4Mg==', 'name': 'Create GitHub Release Page', 'path': '.github/workflows/github_release.yml', 'state': 'active', 'created_at': '2021-07-08T16:29:33.000+02:00', 'updated_at': '2021-07-08T16:29:33.000+02:00', 'url': 'https://api.github.com/repos/theborakompanioni/bitcoin-spring-boot-starter/actions/workflows/11122082', 'html_url': 'https://github.com/theborakompanioni/bitcoin-spring-boot-starter/blob/devel/.github/workflows/github_release.yml', 'badge_url': 'https://github.com/theborakompanioni/bitcoin-spring-boot-starter/workflows/Create%20GitHub%20Release%20Page/badge.svg'}, {'id': 29404565, 'node_id': 'W_kwDOEhEMA84BwK2V', 'name': 'pages-build-deployment', 'path': 'dynamic/pages/pages-build-deployment', 'state': 'active', 'created_at': '2022-07-02T00:46:10.000+02:00', 'updated_at': '2022-07-02T00:46:10.000+02:00', 'url': 'https://api.github.com/repos/theborakompanioni/bitcoin-spring-boot-starter/actions/workflows/29404565', 'html_url': 'https://github.com/theborakompanioni/bitcoin-spring-boot-starter/actions/workflows/pages/pages-build-deployment', 'badge_url': 'https://github.com/theborakompanioni/bitcoin-spring-boot-starter/actions/workflows/pages/pages-build-deployment/badge.svg'}]}"
https://github.com/apache/twill,68,2,2,294,71,https://github.com/apache/twill/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/prebid/prebid-server-java,68,40,15,3011,182,https://github.com/prebid/prebid-server-java/blob/master/checkstyle.xml,"{'total_count': 13, 'workflows': [{'id': 134300777, 'node_id': 'W_kwDOB2yP1s4IAURp', 'name': 'Notify Code Path Changes', 'path': '.github/workflows/code-path-changes.yml', 'state': 'active', 'created_at': '2024-12-19T23:51:59.000+01:00', 'updated_at': '2025-01-07T15:14:57.000+01:00', 'url': 'https://api.github.com/repos/prebid/prebid-server-java/actions/workflows/134300777', 'html_url': 'https://github.com/prebid/prebid-server-java/blob/master/.github/workflows/code-path-changes.yml', 'badge_url': 'https://github.com/prebid/prebid-server-java/workflows/Notify%20Code%20Path%20Changes/badge.svg'}, {'id': 123115533, 'node_id': 'W_kwDOB2yP1s4HVpgN', 'name': 'CodeQL', 'path': '.github/workflows/codeql-analysis.yml', 'state': 'active', 'created_at': '2024-10-17T15:01:21.000+02:00', 'updated_at': '2024-10-17T15:21:29.000+02:00', 'url': 'https://api.github.com/repos/prebid/prebid-server-java/actions/workflows/123115533', 'html_url': 'https://github.com/prebid/prebid-server-java/blob/master/.github/workflows/codeql-analysis.yml', 'badge_url': 'https://github.com/prebid/prebid-server-java/workflows/CodeQL/badge.svg'}, {'id': 46861854, 'node_id': 'W_kwDOB2yP1s4Cyw4e', 'name': 'Cross-repo Issue Creation', 'path': '.github/workflows/cross-repo-issue.yml', 'state': 'active', 'created_at': '2023-01-30T13:42:49.000+01:00', 'updated_at': '2023-01-30T13:42:49.000+01:00', 'url': 'https://api.github.com/repos/prebid/prebid-server-java/actions/workflows/46861854', 'html_url': 'https://github.com/prebid/prebid-server-java/blob/master/.github/workflows/cross-repo-issue.yml', 'badge_url': 'https://github.com/prebid/prebid-server-java/workflows/Cross-repo%20Issue%20Creation/badge.svg'}, {'id': 83781516, 'node_id': 'W_kwDOB2yP1s4E_meM', 'name': 'Publish Docker image for new tag/release', 'path': '.github/workflows/docker-image-publish.yml', 'state': 'active', 'created_at': '2024-01-26T10:02:59.000+01:00', 'updated_at': '2024-08-22T12:36:53.000+02:00', 'url': 'https://api.github.com/repos/prebid/prebid-server-java/actions/workflows/83781516', 'html_url': 'https://github.com/prebid/prebid-server-java/blob/master/.github/workflows/docker-image-publish.yml', 'badge_url': 'https://github.com/prebid/prebid-server-java/workflows/Publish%20Docker%20image%20for%20new%20tag/release/badge.svg'}, {'id': 34190461, 'node_id': 'W_kwDOB2yP1s4CCbR9', 'name': 'Issue tracking', 'path': '.github/workflows/issue_prioritization.yml', 'state': 'active', 'created_at': '2022-09-06T19:58:04.000+02:00', 'updated_at': '2022-09-06T19:58:04.000+02:00', 'url': 'https://api.github.com/repos/prebid/prebid-server-java/actions/workflows/34190461', 'html_url': 'https://github.com/prebid/prebid-server-java/blob/master/.github/workflows/issue_prioritization.yml', 'badge_url': 'https://github.com/prebid/prebid-server-java/workflows/Issue%20tracking/badge.svg'}, {'id': 89038976, 'node_id': 'W_kwDOB2yP1s4FTqCA', 'name': 'checkstyle', 'path': '.github/workflows/pr-checkstyle.yml', 'state': 'active', 'created_at': '2024-03-09T20:03:32.000+01:00', 'updated_at': '2024-03-09T20:03:32.000+01:00', 'url': 'https://api.github.com/repos/prebid/prebid-server-java/actions/workflows/89038976', 'html_url': 'https://github.com/prebid/prebid-server-java/blob/master/.github/workflows/pr-checkstyle.yml', 'badge_url': 'https://github.com/prebid/prebid-server-java/workflows/checkstyle/badge.svg'}, {'id': 14481670, 'node_id': 'W_kwDOB2yP1s4A3PkG', 'name': 'Functional tests', 'path': '.github/workflows/pr-functional-tests.yml', 'state': 'active', 'created_at': '2021-10-22T17:42:22.000+02:00', 'updated_at': '2021-10-22T19:04:50.000+02:00', 'url': 'https://api.github.com/repos/prebid/prebid-server-java/actions/workflows/14481670', 'html_url': 'https://github.com/prebid/prebid-server-java/blob/master/.github/workflows/pr-functional-tests.yml', 'badge_url': 'https://github.com/prebid/prebid-server-java/workflows/Functional%20tests/badge.svg'}, {'id': 14481671, 'node_id': 'W_kwDOB2yP1s4A3PkH', 'name': 'Java CI', 'path': '.github/workflows/pr-java-ci.yml', 'state': 'active', 'created_at': '2021-10-22T17:42:22.000+02:00', 'updated_at': '2021-10-22T19:04:50.000+02:00', 'url': 'https://api.github.com/repos/prebid/prebid-server-java/actions/workflows/14481671', 'html_url': 'https://github.com/prebid/prebid-server-java/blob/master/.github/workflows/pr-java-ci.yml', 'badge_url': 'https://github.com/prebid/prebid-server-java/workflows/Java%20CI/badge.svg'}, {'id': 83674792, 'node_id': 'W_kwDOB2yP1s4E_Mao', 'name': 'Module functional tests', 'path': '.github/workflows/pr-module-functional-tests.yml', 'state': 'active', 'created_at': '2024-01-25T13:23:23.000+01:00', 'updated_at': '2024-01-26T14:58:42.000+01:00', 'url': 'https://api.github.com/repos/prebid/prebid-server-java/actions/workflows/83674792', 'html_url': 'https://github.com/prebid/prebid-server-java/blob/master/.github/workflows/pr-module-functional-tests.yml', 'badge_url': 'https://github.com/prebid/prebid-server-java/workflows/Module%20functional%20tests/badge.svg'}, {'id': 83781748, 'node_id': 'W_kwDOB2yP1s4E_mh0', 'name': 'Publish release .jar', 'path': '.github/workflows/release-asset-publish.yml', 'state': 'disabled_manually', 'created_at': '2024-01-26T10:05:35.000+01:00', 'updated_at': '2024-08-22T12:36:39.000+02:00', 'url': 'https://api.github.com/repos/prebid/prebid-server-java/actions/workflows/83781748', 'html_url': 'https://github.com/prebid/prebid-server-java/blob/master/.github/workflows/release-asset-publish.yml', 'badge_url': 'https://github.com/prebid/prebid-server-java/workflows/Publish%20release%20.jar/badge.svg'}, {'id': 1697296, 'node_id': 'MDg6V29ya2Zsb3cxNjk3Mjk2', 'name': 'Publish release', 'path': '.github/workflows/release-drafter.yml', 'state': 'active', 'created_at': '2020-06-26T12:45:32.000+02:00', 'updated_at': '2020-06-26T12:45:32.000+02:00', 'url': 'https://api.github.com/repos/prebid/prebid-server-java/actions/workflows/1697296', 'html_url': 'https://github.com/prebid/prebid-server-java/blob/master/.github/workflows/release-drafter.yml', 'badge_url': 'https://github.com/prebid/prebid-server-java/workflows/Publish%20release/badge.svg'}, {'id': 134219209, 'node_id': 'W_kwDOB2yP1s4IAAXJ', 'name': 'Post Stale PRs To Slack', 'path': '.github/workflows/slack-stale-pr.yml', 'state': 'active', 'created_at': '2024-12-19T15:09:13.000+01:00', 'updated_at': '2024-12-19T15:09:13.000+01:00', 'url': 'https://api.github.com/repos/prebid/prebid-server-java/actions/workflows/134219209', 'html_url': 'https://github.com/prebid/prebid-server-java/blob/master/.github/workflows/slack-stale-pr.yml', 'badge_url': 'https://github.com/prebid/prebid-server-java/workflows/Post%20Stale%20PRs%20To%20Slack/badge.svg'}, {'id': 22254006, 'node_id': 'W_kwDOB2yP1s4BU5G2', 'name': 'Security Check', 'path': '.github/workflows/trivy-security-check.yml', 'state': 'active', 'created_at': '2022-03-21T10:04:03.000+01:00', 'updated_at': '2024-03-01T12:52:38.000+01:00', 'url': 'https://api.github.com/repos/prebid/prebid-server-java/actions/workflows/22254006', 'html_url': 'https://github.com/prebid/prebid-server-java/blob/master/.github/workflows/trivy-security-check.yml', 'badge_url': 'https://github.com/prebid/prebid-server-java/workflows/Security%20Check/badge.svg'}]}"
https://github.com/runelite/launcher,68,10,2,514,97,https://github.com/runelite/launcher/blob/master/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 4125482, 'node_id': 'MDg6V29ya2Zsb3c0MTI1NDgy', 'name': 'CI', 'path': '.github/workflows/CI.yml', 'state': 'active', 'created_at': '2020-12-08T22:03:33.000+01:00', 'updated_at': '2020-12-08T22:03:33.000+01:00', 'url': 'https://api.github.com/repos/runelite/launcher/actions/workflows/4125482', 'html_url': 'https://github.com/runelite/launcher/blob/master/.github/workflows/CI.yml', 'badge_url': 'https://github.com/runelite/launcher/workflows/CI/badge.svg'}]}"
https://github.com/cdapio/hydrator-plugins,67,27,27,2903,100,https://github.com/cdapio/hydrator-plugins/blob/develop/checkstyle.xml,"{'total_count': 4, 'workflows': [{'id': 117313891, 'node_id': 'W_kwDOAmEqus4G_hFj', 'name': 'Build Unit Tests Report', 'path': '.github/workflows/build-report.yml', 'state': 'active', 'created_at': '2024-09-13T12:47:11.000+02:00', 'updated_at': '2024-09-13T12:47:11.000+02:00', 'url': 'https://api.github.com/repos/cdapio/hydrator-plugins/actions/workflows/117313891', 'html_url': 'https://github.com/cdapio/hydrator-plugins/blob/develop/.github/workflows/build-report.yml', 'badge_url': 'https://github.com/cdapio/hydrator-plugins/workflows/Build%20Unit%20Tests%20Report/badge.svg'}, {'id': 8030751, 'node_id': 'MDg6V29ya2Zsb3c4MDMwNzUx', 'name': 'Build with unit tests', 'path': '.github/workflows/build.yml', 'state': 'active', 'created_at': '2021-04-14T19:37:13.000+02:00', 'updated_at': '2021-04-23T19:43:58.000+02:00', 'url': 'https://api.github.com/repos/cdapio/hydrator-plugins/actions/workflows/8030751', 'html_url': 'https://github.com/cdapio/hydrator-plugins/blob/develop/.github/workflows/build.yml', 'badge_url': 'https://github.com/cdapio/hydrator-plugins/workflows/Build%20with%20unit%20tests/badge.svg'}, {'id': 29846632, 'node_id': 'W_kwDOAmEqus4Bx2xo', 'name': 'Build e2e tests', 'path': '.github/workflows/e2e.yml', 'state': 'active', 'created_at': '2022-07-08T09:44:32.000+02:00', 'updated_at': '2022-07-21T18:15:10.000+02:00', 'url': 'https://api.github.com/repos/cdapio/hydrator-plugins/actions/workflows/29846632', 'html_url': 'https://github.com/cdapio/hydrator-plugins/blob/develop/.github/workflows/e2e.yml', 'badge_url': 'https://github.com/cdapio/hydrator-plugins/workflows/Build%20e2e%20tests/badge.svg'}, {'id': 109370715, 'node_id': 'W_kwDOAmEqus4GhN1b', 'name': 'Dependabot Updates', 'path': 'dynamic/dependabot/dependabot-updates', 'state': 'active', 'created_at': '2024-07-26T16:18:49.000+02:00', 'updated_at': '2024-07-26T16:18:49.000+02:00', 'url': 'https://api.github.com/repos/cdapio/hydrator-plugins/actions/workflows/109370715', 'html_url': 'https://github.com/cdapio/hydrator-plugins/actions/workflows/dependabot/dependabot-updates', 'badge_url': 'https://github.com/cdapio/hydrator-plugins/actions/workflows/dependabot/dependabot-updates/badge.svg'}]}"
https://github.com/patrickfav/id-mask,67,4,2,161,3,https://github.com/patrickfav/id-mask/blob/main/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 50280742, 'node_id': 'W_kwDOCqN7Us4C_zkm', 'name': 'Build and Deploy with Maven', 'path': '.github/workflows/build_deploy.yml', 'state': 'active', 'created_at': '2023-03-05T20:11:16.000+01:00', 'updated_at': '2023-03-05T20:41:53.000+01:00', 'url': 'https://api.github.com/repos/patrickfav/id-mask/actions/workflows/50280742', 'html_url': 'https://github.com/patrickfav/id-mask/blob/main/.github/workflows/build_deploy.yml', 'badge_url': 'https://github.com/patrickfav/id-mask/workflows/Build%20and%20Deploy%20with%20Maven/badge.svg'}]}"
